date,location,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
2016-01-13,Brazil_EspiritoSanto,31.7,24.6,3.5,15.0
2016-01-14,Brazil_EspiritoSanto,32.2,23.0,12.6,15.4
2016-01-15,Brazil_EspiritoSanto,33.3,25.0,3.9,19.4
2016-01-16,Brazil_EspiritoSanto,30.5,25.3,2.7,9.7
2016-01-17,Brazil_EspiritoSanto,25.6,22.8,21.0,12.2
2016-01-18,Brazil_EspiritoSanto,28.5,22.5,44.9,9.7
2016-01-19,Brazil_EspiritoSanto,29.1,22.6,22.3,11.5
2016-01-20,Brazil_EspiritoSanto,25.1,23.2,33.0,10.1
2016-01-21,Brazil_EspiritoSanto,24.0,21.8,47.7,13.9
2016-01-22,Brazil_EspiritoSanto,23.9,20.7,10.9,7.3
2016-01-23,Brazil_EspiritoSanto,25.7,21.6,16.5,9.2
2016-01-24,Brazil_EspiritoSanto,28.7,21.3,2.5,11.1
2016-01-25,Brazil_EspiritoSanto,28.4,22.9,28.7,10.3
2016-01-26,Brazil_EspiritoSanto,30.3,23.3,18.2,13.9
2016-01-27,Brazil_EspiritoSanto,29.2,23.4,9.1,19.8
2016-01-28,Brazil_EspiritoSanto,28.7,23.3,2.9,16.6
2016-01-29,Brazil_EspiritoSanto,29.0,22.7,2.7,12.4
2016-01-30,Brazil_EspiritoSanto,30.3,22.3,0.3,12.2
2016-01-31,Brazil_EspiritoSanto,29.2,22.5,1.6,11.9
2016-02-01,Brazil_EspiritoSanto,31.1,22.5,0.4,11.5
2016-02-02,Brazil_EspiritoSanto,30.7,22.3,0.2,13.2
2016-02-03,Brazil_EspiritoSanto,30.2,23.2,0.0,12.4
2016-02-04,Brazil_EspiritoSanto,29.6,22.8,0.5,12.5
2016-02-05,Brazil_EspiritoSanto,30.7,22.2,0.0,12.7
2016-02-06,Brazil_EspiritoSanto,30.6,22.8,0.0,13.2
2016-02-07,Brazil_EspiritoSanto,31.1,22.7,0.0,12.9
2016-02-08,Brazil_EspiritoSanto,31.5,22.2,0.0,14.9
2016-02-09,Brazil_EspiritoSanto,30.9,22.8,0.0,12.7
2016-02-10,Brazil_EspiritoSanto,32.6,21.9,0.0,10.6
2016-02-11,Brazil_EspiritoSanto,34.4,22.5,0.0,14.4
2016-02-12,Brazil_EspiritoSanto,28.4,23.7,10.3,11.3
2016-02-13,Brazil_EspiritoSanto,30.8,22.2,3.2,9.8
2016-02-14,Brazil_EspiritoSanto,31.9,22.4,0.0,16.3
2016-02-15,Brazil_EspiritoSanto,32.9,22.8,0.0,13.0
2016-02-16,Brazil_EspiritoSanto,33.5,23.8,0.0,13.4
2016-02-17,Brazil_EspiritoSanto,32.9,22.3,0.0,14.8
2016-02-18,Brazil_EspiritoSanto,33.3,22.2,0.0,17.1
2016-02-19,Brazil_EspiritoSanto,31.5,23.5,1.5,12.6
2016-02-20,Brazil_EspiritoSanto,31.4,23.3,0.6,12.1
2016-02-21,Brazil_EspiritoSanto,31.5,22.8,1.1,12.9
2016-02-22,Brazil_EspiritoSanto,31.1,22.8,0.6,14.2
2016-02-23,Brazil_EspiritoSanto,30.6,22.7,2.8,13.2
2016-02-24,Brazil_EspiritoSanto,32.1,22.8,1.4,11.3
2016-02-25,Brazil_EspiritoSanto,33.4,23.5,0.2,15.8
2016-02-26,Brazil_EspiritoSanto,33.6,23.9,0.8,17.1
2016-02-27,Brazil_EspiritoSanto,34.0,23.4,0.0,16.8
2016-02-28,Brazil_EspiritoSanto,34.3,22.7,0.0,16.0
2016-02-29,Brazil_EspiritoSanto,34.1,23.2,0.0,15.5
2016-03-01,Brazil_EspiritoSanto,31.8,23.2,0.0,15.7
2016-03-02,Brazil_EspiritoSanto,31.2,23.4,0.8,14.4
2016-03-03,Brazil_EspiritoSanto,31.5,22.7,0.4,13.6
2016-03-04,Brazil_EspiritoSanto,33.6,22.8,0.0,16.6
2016-03-05,Brazil_EspiritoSanto,33.1,24.1,0.0,13.7
2016-03-06,Brazil_EspiritoSanto,30.9,24.1,1.4,16.0
2016-03-07,Brazil_EspiritoSanto,31.2,23.0,0.1,14.4
2016-03-08,Brazil_EspiritoSanto,31.0,23.1,0.2,12.6
2016-03-09,Brazil_EspiritoSanto,32.2,22.5,0.6,13.7
2016-03-10,Brazil_EspiritoSanto,32.7,22.8,0.4,14.5
2016-03-11,Brazil_EspiritoSanto,33.4,24.1,0.0,17.1
2016-03-12,Brazil_EspiritoSanto,34.2,23.8,0.0,17.4
2016-03-13,Brazil_EspiritoSanto,30.9,23.8,1.4,14.3
2016-03-14,Brazil_EspiritoSanto,30.2,23.1,0.5,17.1
2016-03-15,Brazil_EspiritoSanto,28.9,22.2,1.0,16.6
2016-03-16,Brazil_EspiritoSanto,29.8,22.4,0.8,16.8
2016-03-17,Brazil_EspiritoSanto,30.4,22.5,1.7,15.0
2016-03-18,Brazil_EspiritoSanto,30.5,22.8,4.8,12.8
2016-03-19,Brazil_EspiritoSanto,30.5,21.9,2.8,12.0
2016-03-20,Brazil_EspiritoSanto,29.7,22.3,1.0,15.4
2016-03-21,Brazil_EspiritoSanto,31.2,21.7,0.0,15.7
2016-03-22,Brazil_EspiritoSanto,32.7,21.9,0.0,12.0
2016-03-23,Brazil_EspiritoSanto,34.3,23.4,0.0,16.7
2016-03-24,Brazil_EspiritoSanto,31.9,24.5,4.2,12.9
2016-03-25,Brazil_EspiritoSanto,31.2,23.6,1.4,15.8
2016-03-26,Brazil_EspiritoSanto,31.7,23.4,0.4,12.1
2016-03-27,Brazil_EspiritoSanto,33.0,23.6,0.0,16.7
2016-03-28,Brazil_EspiritoSanto,31.8,23.4,0.1,15.5
2016-03-29,Brazil_EspiritoSanto,32.5,23.2,0.1,15.9
2016-03-30,Brazil_EspiritoSanto,31.5,23.4,0.0,10.4
2016-03-31,Brazil_EspiritoSanto,31.1,22.9,1.3,11.5
2016-04-01,Brazil_EspiritoSanto,33.3,23.7,0.0,12.9
2016-04-02,Brazil_EspiritoSanto,31.8,22.6,0.1,14.7
2016-04-03,Brazil_EspiritoSanto,31.7,23.7,0.0,13.7
2016-04-04,Brazil_EspiritoSanto,32.8,23.0,0.1,16.1
2016-04-05,Brazil_EspiritoSanto,30.9,23.2,0.0,15.0
2016-04-06,Brazil_EspiritoSanto,31.2,22.4,0.0,15.6
2016-04-07,Brazil_EspiritoSanto,32.0,22.1,0.3,13.8
2016-04-08,Brazil_EspiritoSanto,33.8,22.3,0.0,14.7
2016-04-09,Brazil_EspiritoSanto,33.5,21.9,0.0,15.7
2016-04-10,Brazil_EspiritoSanto,33.2,22.0,0.0,16.3
2016-04-11,Brazil_EspiritoSanto,32.3,22.6,0.0,16.2
2016-04-12,Brazil_EspiritoSanto,30.5,22.9,0.7,13.4
2016-04-13,Brazil_EspiritoSanto,29.8,22.5,2.6,12.3
2016-04-14,Brazil_EspiritoSanto,32.2,22.7,0.7,12.1
2016-04-15,Brazil_EspiritoSanto,32.2,22.1,0.0,12.9
2016-04-16,Brazil_EspiritoSanto,32.0,22.0,0.0,15.0
2016-04-17,Brazil_EspiritoSanto,30.2,22.9,1.7,13.1
2016-04-18,Brazil_EspiritoSanto,30.9,22.0,1.2,12.4
2016-04-19,Brazil_EspiritoSanto,29.0,22.1,3.1,13.0
2016-04-20,Brazil_EspiritoSanto,30.6,21.9,0.2,14.0
2016-04-21,Brazil_EspiritoSanto,29.7,22.9,0.1,11.7
2016-04-22,Brazil_EspiritoSanto,30.4,22.4,1.0,9.7
2016-04-23,Brazil_EspiritoSanto,31.2,21.8,0.2,12.9
2016-04-24,Brazil_EspiritoSanto,32.3,21.3,0.0,15.2
2016-04-25,Brazil_EspiritoSanto,31.7,21.7,0.0,14.9
2016-04-26,Brazil_EspiritoSanto,33.2,21.7,0.0,15.8
2016-04-27,Brazil_EspiritoSanto,34.1,21.6,0.0,13.8
2016-04-28,Brazil_EspiritoSanto,28.3,23.5,0.2,15.4
2016-04-29,Brazil_EspiritoSanto,25.3,20.5,4.6,14.4
2016-04-30,Brazil_EspiritoSanto,28.7,19.1,0.0,12.6
2016-05-01,Brazil_EspiritoSanto,22.9,21.0,3.9,16.3
2016-05-02,Brazil_EspiritoSanto,26.1,20.0,0.0,11.8
2016-05-03,Brazil_EspiritoSanto,27.8,18.6,0.0,15.5
2016-05-04,Brazil_EspiritoSanto,29.7,19.1,0.0,8.2
2016-05-05,Brazil_EspiritoSanto,30.2,19.3,0.0,16.3
2016-05-06,Brazil_EspiritoSanto,28.5,19.7,0.0,12.1
2016-05-07,Brazil_EspiritoSanto,30.0,20.7,0.1,12.7
2016-05-08,Brazil_EspiritoSanto,30.4,21.3,0.2,12.7
2016-05-09,Brazil_EspiritoSanto,30.8,21.3,0.0,13.3
2016-05-10,Brazil_EspiritoSanto,31.6,21.0,0.0,12.9
2016-05-11,Brazil_EspiritoSanto,32.4,21.1,0.0,17.8
2016-05-12,Brazil_EspiritoSanto,29.4,21.6,0.0,12.6
2016-05-13,Brazil_EspiritoSanto,28.0,21.5,0.5,16.3
2016-05-14,Brazil_EspiritoSanto,24.2,19.9,2.3,13.2
2016-05-15,Brazil_EspiritoSanto,25.4,19.0,0.1,11.2
2016-05-16,Brazil_EspiritoSanto,30.6,18.1,0.0,15.5
2016-05-17,Brazil_EspiritoSanto,34.3,20.2,0.0,16.4
2016-05-18,Brazil_EspiritoSanto,30.9,22.2,0.2,15.8
2016-05-19,Brazil_EspiritoSanto,27.6,21.8,0.5,12.9
2016-05-20,Brazil_EspiritoSanto,27.6,21.8,0.6,17.6
2016-05-21,Brazil_EspiritoSanto,28.1,21.5,1.1,9.4
2016-05-22,Brazil_EspiritoSanto,30.5,22.1,0.1,10.3
2016-05-23,Brazil_EspiritoSanto,31.5,22.2,0.0,21.3
2016-05-24,Brazil_EspiritoSanto,25.3,19.9,2.7,18.4
2016-05-25,Brazil_EspiritoSanto,25.7,20.1,0.0,17.7
2016-05-26,Brazil_EspiritoSanto,26.5,17.7,0.0,10.9
2016-05-27,Brazil_EspiritoSanto,28.3,15.9,0.0,13.9
2016-05-28,Brazil_EspiritoSanto,27.9,17.0,0.0,12.5
2016-05-29,Brazil_EspiritoSanto,28.2,19.3,0.0,7.9
2016-05-30,Brazil_EspiritoSanto,31.0,19.4,0.0,8.7
2016-05-31,Brazil_EspiritoSanto,32.0,19.6,0.0,9.5
2016-06-01,Brazil_EspiritoSanto,32.6,21.0,0.0,10.5
2016-06-02,Brazil_EspiritoSanto,33.7,20.6,0.2,10.0
2016-06-03,Brazil_EspiritoSanto,32.1,21.2,0.2,12.6
2016-06-04,Brazil_EspiritoSanto,32.3,22.0,0.0,9.6
2016-06-05,Brazil_EspiritoSanto,32.8,21.8,0.0,11.4
2016-06-06,Brazil_EspiritoSanto,35.1,22.0,0.0,11.5
2016-06-07,Brazil_EspiritoSanto,35.0,22.2,0.0,19.1
2016-06-08,Brazil_EspiritoSanto,26.9,21.3,0.4,16.8
2016-06-09,Brazil_EspiritoSanto,21.3,19.0,0.1,15.8
2016-06-10,Brazil_EspiritoSanto,23.3,18.0,0.4,13.2
2016-06-11,Brazil_EspiritoSanto,22.8,19.1,0.5,15.5
2016-06-12,Brazil_EspiritoSanto,18.6,16.9,3.8,13.1
2016-06-13,Brazil_EspiritoSanto,21.2,16.2,0.9,13.8
2016-06-14,Brazil_EspiritoSanto,23.2,12.9,0.0,17.2
2016-06-15,Brazil_EspiritoSanto,25.1,12.1,0.0,11.1
2016-06-16,Brazil_EspiritoSanto,25.2,13.2,0.0,11.1
2016-06-17,Brazil_EspiritoSanto,26.0,13.9,0.0,7.4
2016-06-18,Brazil_EspiritoSanto,27.2,14.8,0.0,7.6
2016-06-19,Brazil_EspiritoSanto,26.7,15.3,0.0,10.2
2016-06-20,Brazil_EspiritoSanto,26.3,17.9,0.1,10.3
2016-06-21,Brazil_EspiritoSanto,25.0,17.0,0.4,12.4
2016-06-22,Brazil_EspiritoSanto,24.2,17.5,0.2,13.3
2016-06-23,Brazil_EspiritoSanto,26.8,18.3,0.0,10.0
2016-06-24,Brazil_EspiritoSanto,25.8,16.4,0.1,16.8
2016-06-25,Brazil_EspiritoSanto,23.9,16.2,0.3,19.7
2016-06-26,Brazil_EspiritoSanto,24.3,15.3,0.1,17.8
2016-06-27,Brazil_EspiritoSanto,25.3,16.3,0.1,15.9
2016-06-28,Brazil_EspiritoSanto,25.4,18.9,1.7,15.0
2016-06-29,Brazil_EspiritoSanto,24.2,16.8,1.1,13.3
2016-06-30,Brazil_EspiritoSanto,24.3,19.1,0.8,10.4
2016-07-01,Brazil_EspiritoSanto,26.8,18.5,0.1,13.3
2016-07-02,Brazil_EspiritoSanto,26.2,18.8,1.4,13.6
2016-07-03,Brazil_EspiritoSanto,26.9,17.6,0.0,13.9
2016-07-04,Brazil_EspiritoSanto,25.8,17.9,0.1,11.7
2016-07-05,Brazil_EspiritoSanto,26.0,18.1,0.4,11.7
2016-07-06,Brazil_EspiritoSanto,27.4,18.0,0.1,11.4
2016-07-07,Brazil_EspiritoSanto,30.0,18.0,0.0,14.3
2016-07-08,Brazil_EspiritoSanto,26.5,18.3,0.0,17.1
2016-07-09,Brazil_EspiritoSanto,24.3,15.8,0.0,12.2
2016-07-10,Brazil_EspiritoSanto,28.2,16.2,0.0,10.0
2016-07-11,Brazil_EspiritoSanto,29.4,17.0,0.0,12.6
2016-07-12,Brazil_EspiritoSanto,29.3,17.4,0.0,9.6
2016-07-13,Brazil_EspiritoSanto,30.3,17.0,0.0,10.7
2016-07-14,Brazil_EspiritoSanto,27.6,17.9,0.1,10.2
2016-07-15,Brazil_EspiritoSanto,30.2,18.3,0.0,10.9
2016-07-16,Brazil_EspiritoSanto,32.1,18.3,0.0,12.4
2016-07-17,Brazil_EspiritoSanto,25.6,16.8,0.0,17.6
2016-07-18,Brazil_EspiritoSanto,21.8,18.3,0.0,13.8
2016-07-19,Brazil_EspiritoSanto,23.9,15.6,0.0,13.5
2016-07-20,Brazil_EspiritoSanto,25.6,16.8,0.1,9.9
2016-07-21,Brazil_EspiritoSanto,24.6,16.7,1.1,13.1
2016-07-22,Brazil_EspiritoSanto,23.2,17.8,2.9,14.5
2016-07-23,Brazil_EspiritoSanto,23.8,18.1,0.4,14.3
2016-07-24,Brazil_EspiritoSanto,25.5,18.5,0.4,10.0
2016-07-25,Brazil_EspiritoSanto,27.9,17.8,0.0,12.7
2016-07-26,Brazil_EspiritoSanto,26.6,18.0,0.0,12.9
2016-07-27,Brazil_EspiritoSanto,29.2,16.9,0.0,12.5
2016-07-28,Brazil_EspiritoSanto,27.4,16.9,0.0,16.6
2016-07-29,Brazil_EspiritoSanto,24.6,16.0,0.2,15.5
2016-07-30,Brazil_EspiritoSanto,23.8,17.2,2.9,14.0
2016-07-31,Brazil_EspiritoSanto,23.1,18.1,0.3,14.6
2016-08-01,Brazil_EspiritoSanto,26.8,15.4,0.0,10.5
2016-08-02,Brazil_EspiritoSanto,29.5,16.4,0.0,10.1
2016-08-03,Brazil_EspiritoSanto,27.4,17.6,0.0,16.1
2016-08-04,Brazil_EspiritoSanto,24.4,17.5,1.3,17.1
2016-08-05,Brazil_EspiritoSanto,27.0,16.1,0.0,14.6
2016-08-06,Brazil_EspiritoSanto,28.1,18.7,0.0,10.9
2016-08-07,Brazil_EspiritoSanto,30.9,18.3,0.0,10.9
2016-08-08,Brazil_EspiritoSanto,30.3,16.7,0.0,16.2
2016-08-09,Brazil_EspiritoSanto,30.1,19.5,0.0,12.1
2016-08-10,Brazil_EspiritoSanto,31.1,17.3,0.0,17.9
2016-08-11,Brazil_EspiritoSanto,23.2,18.8,0.0,14.8
2016-08-12,Brazil_EspiritoSanto,22.8,18.0,1.2,10.6
2016-08-13,Brazil_EspiritoSanto,26.6,16.3,0.0,14.0
2016-08-14,Brazil_EspiritoSanto,28.2,18.3,0.0,11.9
2016-08-15,Brazil_EspiritoSanto,31.2,18.6,0.0,13.6
2016-08-16,Brazil_EspiritoSanto,33.3,20.3,0.0,17.3
2016-08-17,Brazil_EspiritoSanto,33.9,19.1,0.0,14.7
2016-08-18,Brazil_EspiritoSanto,33.3,20.6,0.0,15.0
2016-08-19,Brazil_EspiritoSanto,28.6,21.5,1.4,16.9
2016-08-20,Brazil_EspiritoSanto,28.8,20.9,0.0,16.0
2016-08-21,Brazil_EspiritoSanto,33.7,20.2,0.0,17.6
2016-08-22,Brazil_EspiritoSanto,26.0,18.7,1.6,19.9
2016-08-23,Brazil_EspiritoSanto,21.9,18.3,0.5,14.6
2016-08-24,Brazil_EspiritoSanto,24.0,17.6,0.1,17.2
2016-08-25,Brazil_EspiritoSanto,26.9,15.1,0.0,16.9
2016-08-26,Brazil_EspiritoSanto,27.8,15.5,0.0,16.8
2016-08-27,Brazil_EspiritoSanto,28.8,15.3,0.0,16.7
2016-08-28,Brazil_EspiritoSanto,28.9,18.4,0.5,16.1
2016-08-29,Brazil_EspiritoSanto,29.4,18.8,0.2,17.5
2016-08-30,Brazil_EspiritoSanto,28.2,19.2,0.3,17.1
2016-08-31,Brazil_EspiritoSanto,29.6,21.1,0.3,17.7
2016-09-01,Brazil_EspiritoSanto,29.9,19.4,0.8,13.8
2016-09-02,Brazil_EspiritoSanto,27.8,19.9,0.7,16.6
2016-09-03,Brazil_EspiritoSanto,26.7,18.9,1.4,16.1
2016-09-04,Brazil_EspiritoSanto,28.2,18.1,0.5,14.9
2016-09-05,Brazil_EspiritoSanto,28.3,19.2,0.3,15.0
2016-09-06,Brazil_EspiritoSanto,29.0,19.1,0.0,16.4
2016-09-07,Brazil_EspiritoSanto,29.8,20.4,0.1,16.6
2016-09-08,Brazil_EspiritoSanto,32.1,19.2,0.0,18.1
2016-09-09,Brazil_EspiritoSanto,28.5,19.2,1.0,13.7
2016-09-10,Brazil_EspiritoSanto,29.9,20.0,0.4,16.6
2016-09-11,Brazil_EspiritoSanto,29.1,18.6,0.0,14.2
2016-09-12,Brazil_EspiritoSanto,28.9,19.2,1.5,17.1
2016-09-13,Brazil_EspiritoSanto,30.1,20.8,0.1,19.3
2016-09-14,Brazil_EspiritoSanto,32.3,18.4,0.0,19.2
2016-09-15,Brazil_EspiritoSanto,33.4,19.0,0.0,17.7
2016-09-16,Brazil_EspiritoSanto,28.3,21.7,0.0,14.2
2016-09-17,Brazil_EspiritoSanto,30.0,19.7,0.0,16.2
2016-09-18,Brazil_EspiritoSanto,31.8,21.1,0.0,17.0
2016-09-19,Brazil_EspiritoSanto,34.0,19.8,0.0,15.6
2016-09-20,Brazil_EspiritoSanto,32.5,20.9,0.1,19.7
2016-09-21,Brazil_EspiritoSanto,24.3,20.0,7.1,16.8
2016-09-22,Brazil_EspiritoSanto,26.9,19.4,0.1,21.0
2016-09-23,Brazil_EspiritoSanto,26.8,17.5,0.0,15.0
2016-09-24,Brazil_EspiritoSanto,31.3,18.2,0.0,16.3
2016-09-25,Brazil_EspiritoSanto,27.6,19.9,1.1,10.1
2016-09-26,Brazil_EspiritoSanto,24.5,19.6,2.5,17.6
2016-09-27,Brazil_EspiritoSanto,23.5,18.2,8.1,14.3
2016-09-28,Brazil_EspiritoSanto,25.1,19.5,0.7,13.1
2016-09-29,Brazil_EspiritoSanto,31.1,19.3,0.0,13.0
2016-09-30,Brazil_EspiritoSanto,26.8,20.5,0.0,18.9
2016-10-01,Brazil_EspiritoSanto,24.6,19.8,3.6,18.8
2016-10-02,Brazil_EspiritoSanto,22.4,18.5,4.8,18.2
2016-10-03,Brazil_EspiritoSanto,23.4,18.5,0.4,13.4
2016-10-04,Brazil_EspiritoSanto,22.6,19.2,5.1,14.5
2016-10-05,Brazil_EspiritoSanto,26.3,19.3,5.6,13.5
2016-10-06,Brazil_EspiritoSanto,23.9,18.3,2.9,13.8
2016-10-07,Brazil_EspiritoSanto,32.8,20.3,7.4,18.1
2016-10-08,Brazil_EspiritoSanto,29.5,19.1,0.0,18.4
2016-10-09,Brazil_EspiritoSanto,32.7,18.8,0.0,21.3
2016-10-10,Brazil_EspiritoSanto,28.1,20.1,0.3,20.5
2016-10-11,Brazil_EspiritoSanto,24.5,20.0,0.1,16.0
2016-10-12,Brazil_EspiritoSanto,25.5,18.8,1.3,13.8
2016-10-13,Brazil_EspiritoSanto,28.7,19.1,0.3,18.2
2016-10-14,Brazil_EspiritoSanto,30.1,20.4,1.6,14.8
2016-10-15,Brazil_EspiritoSanto,29.7,22.1,1.5,16.8
2016-10-16,Brazil_EspiritoSanto,30.0,22.1,0.6,17.4
2016-10-17,Brazil_EspiritoSanto,29.3,20.6,0.0,16.8
2016-10-18,Brazil_EspiritoSanto,31.3,20.6,0.0,17.7
2016-10-19,Brazil_EspiritoSanto,31.1,21.5,0.0,19.0
2016-10-20,Brazil_EspiritoSanto,33.0,22.0,0.0,19.1
2016-10-21,Brazil_EspiritoSanto,34.7,21.1,0.0,20.3
2016-10-22,Brazil_EspiritoSanto,33.6,23.1,0.1,20.7
2016-10-23,Brazil_EspiritoSanto,27.9,22.0,2.2,14.8
2016-10-24,Brazil_EspiritoSanto,29.5,21.5,0.3,14.5
2016-10-25,Brazil_EspiritoSanto,31.7,22.3,0.0,16.7
2016-10-26,Brazil_EspiritoSanto,31.5,21.5,0.4,16.8
2016-10-27,Brazil_EspiritoSanto,35.0,21.5,0.0,20.4
2016-10-28,Brazil_EspiritoSanto,36.2,21.9,0.1,18.1
2016-10-29,Brazil_EspiritoSanto,24.2,19.1,12.3,17.2
2016-10-30,Brazil_EspiritoSanto,23.4,18.6,10.4,13.7
2016-10-31,Brazil_EspiritoSanto,24.6,18.7,0.0,14.1
2016-11-01,Brazil_EspiritoSanto,26.7,18.6,0.2,13.7
2016-11-02,Brazil_EspiritoSanto,29.0,21.2,1.9,12.9
2016-11-03,Brazil_EspiritoSanto,29.8,21.2,0.9,18.2
2016-11-04,Brazil_EspiritoSanto,29.7,22.4,2.0,16.2
2016-11-05,Brazil_EspiritoSanto,28.7,21.1,0.2,16.1
2016-11-06,Brazil_EspiritoSanto,27.9,19.8,1.3,17.7
2016-11-07,Brazil_EspiritoSanto,26.7,20.2,3.9,14.6
2016-11-08,Brazil_EspiritoSanto,25.7,20.1,22.9,13.0
2016-11-09,Brazil_EspiritoSanto,29.0,20.7,14.3,15.0
2016-11-10,Brazil_EspiritoSanto,30.1,21.4,0.3,14.3
2016-11-11,Brazil_EspiritoSanto,32.0,21.5,0.5,15.9
2016-11-12,Brazil_EspiritoSanto,32.5,22.3,1.1,17.9
2016-11-13,Brazil_EspiritoSanto,27.9,21.7,5.5,11.7
2016-11-14,Brazil_EspiritoSanto,22.7,21.2,33.6,15.6
2016-11-15,Brazil_EspiritoSanto,26.6,21.3,41.5,19.1
2016-11-16,Brazil_EspiritoSanto,29.8,22.1,21.0,15.9
2016-11-17,Brazil_EspiritoSanto,31.1,22.7,8.5,14.1
2016-11-18,Brazil_EspiritoSanto,29.9,23.0,37.8,12.4
2016-11-19,Brazil_EspiritoSanto,28.3,19.3,27.6,18.8
2016-11-20,Brazil_EspiritoSanto,26.9,17.1,0.0,17.7
2016-11-21,Brazil_EspiritoSanto,25.7,17.4,0.0,11.4
2016-11-22,Brazil_EspiritoSanto,28.6,20.5,0.4,11.7
2016-11-23,Brazil_EspiritoSanto,24.5,21.9,17.2,6.7
2016-11-24,Brazil_EspiritoSanto,26.2,21.9,17.2,13.5
2016-11-25,Brazil_EspiritoSanto,26.9,21.0,1.0,15.8
2016-11-26,Brazil_EspiritoSanto,26.8,20.0,0.6,13.8
2016-11-27,Brazil_EspiritoSanto,27.7,21.7,0.7,13.3
2016-11-28,Brazil_EspiritoSanto,30.1,20.9,0.0,14.8
2016-11-29,Brazil_EspiritoSanto,31.5,21.9,0.0,14.1
2016-11-30,Brazil_EspiritoSanto,28.0,21.9,8.7,19.6
2016-12-01,Brazil_EspiritoSanto,25.3,20.7,0.5,19.0
2016-12-02,Brazil_EspiritoSanto,25.1,20.4,0.0,19.2
2016-12-03,Brazil_EspiritoSanto,26.9,20.5,0.0,13.4
2016-12-04,Brazil_EspiritoSanto,29.5,22.3,0.8,14.2
2016-12-05,Brazil_EspiritoSanto,32.0,23.1,15.8,16.2
2016-12-06,Brazil_EspiritoSanto,32.7,22.1,2.6,15.9
2016-12-07,Brazil_EspiritoSanto,29.5,22.5,0.0,12.7
2016-12-08,Brazil_EspiritoSanto,30.9,23.6,1.0,16.9
2016-12-09,Brazil_EspiritoSanto,33.6,23.8,1.9,12.0
2016-12-10,Brazil_EspiritoSanto,30.0,23.3,7.8,10.5
2016-12-11,Brazil_EspiritoSanto,31.6,23.4,2.0,14.3
2016-12-12,Brazil_EspiritoSanto,31.0,23.9,12.7,11.0
2016-12-13,Brazil_EspiritoSanto,27.5,23.9,8.1,12.7
2016-12-14,Brazil_EspiritoSanto,30.1,23.1,2.6,16.6
2016-12-15,Brazil_EspiritoSanto,31.7,21.9,0.0,24.3
2016-12-16,Brazil_EspiritoSanto,24.7,20.8,2.4,20.1
2016-12-17,Brazil_EspiritoSanto,26.9,20.9,1.3,14.4
2016-12-18,Brazil_EspiritoSanto,26.5,21.0,1.4,14.1
2016-12-19,Brazil_EspiritoSanto,27.1,21.3,8.5,13.8
2016-12-20,Brazil_EspiritoSanto,27.3,20.5,3.0,18.7
2016-12-21,Brazil_EspiritoSanto,29.1,21.7,1.6,14.9
2016-12-22,Brazil_EspiritoSanto,30.9,22.6,0.4,15.2
2016-12-23,Brazil_EspiritoSanto,30.9,22.4,0.0,14.6
2016-12-24,Brazil_EspiritoSanto,31.3,22.0,0.0,11.7
2016-12-25,Brazil_EspiritoSanto,31.8,22.8,0.0,11.8
2016-12-26,Brazil_EspiritoSanto,31.3,23.1,0.0,16.1
2016-12-27,Brazil_EspiritoSanto,32.0,22.8,0.2,16.1
2016-12-28,Brazil_EspiritoSanto,31.8,22.4,0.1,13.5
2016-12-29,Brazil_EspiritoSanto,32.6,22.7,0.0,16.1
2016-12-30,Brazil_EspiritoSanto,32.6,21.3,0.0,15.8
2016-12-31,Brazil_EspiritoSanto,31.0,22.6,0.0,15.2
2017-01-01,Brazil_EspiritoSanto,33.7,22.3,0.1,19.1
2017-01-02,Brazil_EspiritoSanto,35.7,23.0,0.0,20.4
2017-01-03,Brazil_EspiritoSanto,35.0,23.9,0.0,20.4
2017-01-04,Brazil_EspiritoSanto,32.7,23.9,0.2,21.4
2017-01-05,Brazil_EspiritoSanto,34.8,23.6,0.4,19.6
2017-01-06,Brazil_EspiritoSanto,34.2,22.9,0.0,19.9
2017-01-07,Brazil_EspiritoSanto,34.8,22.2,0.0,23.5
2017-01-08,Brazil_EspiritoSanto,32.8,22.5,0.6,19.6
2017-01-09,Brazil_EspiritoSanto,35.4,22.3,0.0,22.7
2017-01-10,Brazil_EspiritoSanto,35.0,24.1,0.0,21.0
2017-01-11,Brazil_EspiritoSanto,35.6,24.6,0.2,17.1
2017-01-12,Brazil_EspiritoSanto,35.8,24.6,0.6,15.5
2017-01-13,Brazil_EspiritoSanto,33.0,24.8,5.5,15.3
2017-01-14,Brazil_EspiritoSanto,32.7,23.5,6.6,18.0
2017-01-15,Brazil_EspiritoSanto,31.3,23.8,3.7,14.3
2017-01-16,Brazil_EspiritoSanto,34.1,23.9,0.2,22.1
2017-01-17,Brazil_EspiritoSanto,32.5,21.8,0.8,20.9
2017-01-18,Brazil_EspiritoSanto,33.6,22.4,1.7,19.4
2017-01-19,Brazil_EspiritoSanto,31.8,22.2,0.6,18.5
2017-01-20,Brazil_EspiritoSanto,32.1,22.2,1.3,18.8
2017-01-21,Brazil_EspiritoSanto,31.0,22.1,2.1,16.3
2017-01-22,Brazil_EspiritoSanto,31.8,21.9,0.1,14.4
2017-01-23,Brazil_EspiritoSanto,32.8,22.4,1.8,15.9
